epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,324.568,1.13032,0.72206,0.89797,0.85035,0.85489,0.92527,0.62629,1.10457,0.69995,0.88573,0.0015743,0.0015743,0.0015743
88,328.685,1.2248,0.7881,0.90649,0.73905,0.80531,0.84163,0.50426,1.27737,0.90226,0.95088,0.00156935,0.00156935,0.00156935
89,332.263,1.22144,0.74931,0.9224,0.74859,0.72566,0.81438,0.44297,1.46518,0.91087,0.93298,0.0015644,0.0015644,0.0015644
90,335.873,1.22256,0.73738,0.89581,0.88113,0.85276,0.93999,0.5805,1.29447,0.68654,0.90362,0.00155945,0.00155945,0.00155945
91,339.567,1.15837,0.74591,0.86567,0.87122,0.88496,0.94846,0.58666,1.22938,0.70167,0.90298,0.0015545,0.0015545,0.0015545
92,343.197,1.23684,0.77351,0.92659,0.86856,0.85841,0.93413,0.54387,1.39345,0.76229,0.89715,0.00154955,0.00154955,0.00154955
93,346.78,1.13714,0.72255,0.85121,0.89141,0.8718,0.94854,0.59034,1.18528,0.69429,0.89025,0.0015446,0.0015446,0.0015446
94,350.369,1.18677,0.73174,0.87634,0.78637,0.84696,0.90693,0.58854,1.14593,0.68925,0.8899,0.00153965,0.00153965,0.00153965
95,353.966,1.17615,0.73788,0.91159,0.78744,0.84071,0.87807,0.53327,1.24989,0.76441,0.89733,0.0015347,0.0015347,0.0015347
96,357.561,1.1389,0.74414,0.87977,0.77324,0.90529,0.92704,0.62255,1.10178,0.66023,0.87297,0.00152975,0.00152975,0.00152975
97,361.128,1.1917,0.75683,0.89067,0.89068,0.86522,0.94731,0.6169,1.13125,0.65593,0.87051,0.0015248,0.0015248,0.0015248
98,364.72,1.20493,0.71008,0.881,0.77517,0.88484,0.89866,0.5948,1.17095,0.68168,0.8848,0.00151985,0.00151985,0.00151985
99,368.311,1.17401,0.72918,0.89065,0.66992,0.64602,0.71915,0.40573,1.5085,1.23934,1.00378,0.0015149,0.0015149,0.0015149
100,371.916,1.15982,0.77686,0.89971,0.82491,0.89381,0.92233,0.57842,1.1638,0.77653,0.894,0.00150995,0.00150995,0.00150995
101,375.518,1.16027,0.71821,0.90853,0.85246,0.84071,0.91151,0.57036,1.12876,0.75539,0.87711,0.001505,0.001505,0.001505
102,379.104,1.24801,0.74987,0.87856,0.86912,0.82274,0.88971,0.57578,1.22706,0.73187,0.90744,0.00150005,0.00150005,0.00150005
103,382.771,1.1677,0.7295,0.88943,0.87336,0.81416,0.91969,0.57494,1.21953,0.71667,0.88823,0.0014951,0.0014951,0.0014951
104,386.373,1.16457,0.74003,0.88903,0.90433,0.76106,0.89292,0.52504,1.28427,0.8199,0.90878,0.00149015,0.00149015,0.00149015
105,389.967,1.18201,0.71209,0.90223,0.85693,0.90108,0.93244,0.59064,1.14892,0.67391,0.88222,0.0014852,0.0014852,0.0014852
106,393.548,1.21285,0.71898,0.89104,0.87286,0.9115,0.95686,0.59674,1.24013,0.63761,0.90002,0.00148025,0.00148025,0.00148025
107,397.122,1.15687,0.67251,0.90413,0.93125,0.85841,0.93752,0.63568,1.09895,0.64946,0.87733,0.0014753,0.0014753,0.0014753
108,401.209,1.16095,0.67894,0.87452,0.82616,0.88319,0.91591,0.56998,1.1958,0.7056,0.87646,0.00147035,0.00147035,0.00147035
109,404.78,1.15567,0.68053,0.86306,0.80086,0.81858,0.90421,0.57392,1.28439,0.77272,0.89929,0.0014654,0.0014654,0.0014654
110,408.367,1.19006,0.70826,0.86967,0.87014,0.88952,0.93474,0.58064,1.18425,0.6889,0.88018,0.00146045,0.00146045,0.00146045
111,411.961,1.17193,0.72315,0.87065,0.83655,0.87611,0.9183,0.59578,1.15637,0.66639,0.87018,0.0014555,0.0014555,0.0014555
