epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,113.278,1.25295,0.76385,0.86429,0.77022,0.76991,0.81099,0.43101,1.40802,0.79138,0.82619,0.0011486,0.0011486,0.0011486
88,114.585,1.35592,0.81238,0.86849,0.83441,0.74336,0.84184,0.40981,1.45223,0.80632,0.8441,0.0011387,0.0011387,0.0011387
89,115.852,1.28798,0.77911,0.85043,0.84336,0.72566,0.8218,0.47852,1.40364,0.75969,0.83572,0.0011288,0.0011288,0.0011288
90,117.118,1.36058,0.81344,0.84338,0.92514,0.76561,0.85964,0.44887,1.44311,0.78027,0.83325,0.0011189,0.0011189,0.0011189
91,118.37,1.1559,0.7224,0.81238,0.83741,0.77876,0.86636,0.50569,1.27789,0.71947,0.81949,0.001109,0.001109,0.001109
92,119.856,1.12417,0.74849,0.87751,0.766,0.74336,0.81568,0.43822,1.45437,0.76036,0.83815,0.0010991,0.0010991,0.0010991
93,121.121,1.21091,0.803,0.80565,0.87961,0.65487,0.81871,0.4468,1.37362,0.76461,0.84558,0.0010892,0.0010892,0.0010892
94,122.414,1.28101,0.82234,0.83227,0.8922,0.71681,0.85671,0.48184,1.25317,0.70376,0.82166,0.0010793,0.0010793,0.0010793
95,123.651,1.27063,0.76057,0.86124,0.8027,0.72009,0.82284,0.46415,1.38619,0.80406,0.82427,0.0010694,0.0010694,0.0010694
96,124.934,1.20011,0.74096,0.84005,0.7045,0.75221,0.7838,0.42627,1.39807,0.77747,0.83142,0.0010595,0.0010595,0.0010595
97,126.2,1.22044,0.74904,0.84415,0.90649,0.72566,0.84257,0.45753,1.42554,0.72871,0.83723,0.0010496,0.0010496,0.0010496
98,127.494,1.24942,0.77543,0.84387,0.8056,0.71681,0.81127,0.45161,1.39199,0.74918,0.82874,0.0010397,0.0010397,0.0010397
99,128.775,1.2731,0.77041,0.83587,0.75923,0.74336,0.79447,0.43703,1.42771,0.75835,0.8377,0.0010298,0.0010298,0.0010298
100,130.038,1.21467,0.72784,0.85962,0.79727,0.69027,0.80225,0.45761,1.28835,0.73956,0.83065,0.0010199,0.0010199,0.0010199
101,131.343,1.19895,0.73265,0.84663,0.82663,0.75221,0.83746,0.49179,1.23864,0.77964,0.81394,0.00101,0.00101,0.00101
102,132.68,1.3351,0.76724,0.85787,0.77869,0.74732,0.79389,0.4423,1.33435,0.79876,0.81949,0.0010001,0.0010001,0.0010001
103,133.973,1.16243,0.72467,0.83829,0.80415,0.76106,0.80864,0.45043,1.35536,0.73438,0.8394,0.0009902,0.0009902,0.0009902
104,135.257,1.17758,0.76469,0.86184,0.90422,0.75193,0.85907,0.48954,1.39576,0.73688,0.83646,0.0009803,0.0009803,0.0009803
105,136.531,1.22803,0.72581,0.88171,0.87284,0.73451,0.85011,0.49444,1.28313,0.75704,0.82829,0.0009704,0.0009704,0.0009704
106,137.878,1.2314,0.75475,0.85885,0.81291,0.72566,0.79941,0.39068,1.39938,0.82559,0.84323,0.0009605,0.0009605,0.0009605
107,139.176,1.19927,0.72866,0.85266,0.86165,0.74336,0.8289,0.45156,1.32392,0.74155,0.83641,0.0009506,0.0009506,0.0009506
108,140.515,1.12637,0.71444,0.84589,0.82895,0.72912,0.83246,0.46613,1.3496,0.71968,0.84377,0.0009407,0.0009407,0.0009407
109,141.798,1.23597,0.75925,0.83555,0.91839,0.75221,0.87263,0.48491,1.3702,0.68163,0.84887,0.0009308,0.0009308,0.0009308
110,143.104,1.20885,0.70087,0.83426,0.84583,0.77682,0.86133,0.50911,1.32467,0.69642,0.83427,0.0009209,0.0009209,0.0009209
111,144.5,1.11607,0.69186,0.83062,0.88792,0.73451,0.84876,0.5112,1.22509,0.67285,0.82746,0.000911,0.000911,0.000911
112,145.883,1.15712,0.69434,0.82897,0.87481,0.7421,0.82876,0.49215,1.26638,0.74769,0.82494,0.0009011,0.0009011,0.0009011
113,147.196,1.24413,0.81795,0.82692,0.89696,0.73451,0.84669,0.50933,1.28873,0.69573,0.81853,0.0008912,0.0008912,0.0008912
114,148.494,1.20239,0.7006,0.82483,0.89326,0.77876,0.86067,0.51701,1.21866,0.64962,0.82298,0.0008813,0.0008813,0.0008813
115,149.939,1.15453,0.69578,0.8863,0.84107,0.71681,0.80561,0.44418,1.37039,0.68779,0.82456,0.0008714,0.0008714,0.0008714
116,151.353,1.20293,0.683,0.85006,0.8707,0.75221,0.84546,0.50537,1.30642,0.69593,0.82334,0.0008615,0.0008615,0.0008615
117,152.593,1.15439,0.69851,0.82873,0.89953,0.79646,0.87381,0.51709,1.24956,0.66398,0.81611,0.0008516,0.0008516,0.0008516
118,154.054,1.0909,0.67421,0.8389,0.88705,0.76454,0.86906,0.52353,1.2088,0.69218,0.81899,0.0008417,0.0008417,0.0008417
119,155.536,1.15345,0.67995,0.83017,0.86563,0.77876,0.86301,0.52383,1.18897,0.64765,0.81267,0.0008318,0.0008318,0.0008318
120,156.806,1.17108,0.68973,0.84039,0.89093,0.79517,0.88466,0.53038,1.25172,0.66126,0.8182,0.0008219,0.0008219,0.0008219
121,158.227,1.1059,0.65318,0.84383,0.85598,0.76991,0.86015,0.54184,1.14396,0.64726,0.82045,0.000812,0.000812,0.000812
122,159.594,1.13634,0.67302,0.84679,0.87866,0.80531,0.86878,0.53448,1.2148,0.65439,0.81545,0.0008021,0.0008021,0.0008021
123,160.851,1.10234,0.66622,0.83551,0.90512,0.75984,0.85343,0.5041,1.32363,0.71486,0.81527,0.0007922,0.0007922,0.0007922
124,162.157,1.14773,0.67015,0.83368,0.88679,0.76255,0.85483,0.52171,1.24421,0.68501,0.81651,0.0007823,0.0007823,0.0007823
125,163.438,1.08424,0.6915,0.82878,0.84652,0.78099,0.86223,0.50446,1.28166,0.66524,0.81407,0.0007724,0.0007724,0.0007724
126,164.763,1.14064,0.68735,0.82571,0.92485,0.74336,0.85753,0.52893,1.21404,0.65919,0.81661,0.0007625,0.0007625,0.0007625
127,166.138,1.11217,0.67561,0.8382,0.90245,0.76991,0.87,0.49752,1.29079,0.70417,0.82316,0.0007526,0.0007526,0.0007526
128,167.411,1.11489,0.66996,0.83431,0.84157,0.76106,0.85531,0.50521,1.24735,0.67374,0.82154,0.0007427,0.0007427,0.0007427
129,168.669,1.09076,0.6805,0.8252,0.94184,0.75221,0.87188,0.53371,1.16106,0.64252,0.81386,0.0007328,0.0007328,0.0007328
130,169.928,1.1013,0.66932,0.83002,0.90886,0.77876,0.87337,0.54566,1.18214,0.65747,0.81313,0.0007229,0.0007229,0.0007229
131,171.353,1.16498,0.68736,0.8197,0.8684,0.75916,0.85371,0.50195,1.21945,0.68484,0.81623,0.000713,0.000713,0.000713
132,172.649,1.10983,0.66868,0.80749,0.88295,0.78761,0.88057,0.48492,1.43442,0.72631,0.82559,0.0007031,0.0007031,0.0007031
133,173.971,1.08069,0.6937,0.84149,0.89943,0.70796,0.84784,0.49362,1.26966,0.70674,0.8207,0.0006932,0.0006932,0.0006932
134,175.256,1.10701,0.66512,0.81079,0.84502,0.79646,0.86972,0.49376,1.26077,0.6852,0.81654,0.0006833,0.0006833,0.0006833
135,176.558,1.09722,0.65626,0.80777,0.91488,0.76093,0.87239,0.53224,1.23287,0.66493,0.81304,0.0006734,0.0006734,0.0006734
136,177.855,1.19759,0.69176,0.83616,0.92188,0.75221,0.87464,0.49292,1.3043,0.71193,0.81709,0.0006635,0.0006635,0.0006635
137,179.136,1.23322,0.6876,0.82593,0.86994,0.76948,0.86217,0.52044,1.20594,0.661,0.80791,0.0006536,0.0006536,0.0006536
138,180.453,1.17639,0.69518,0.80731,0.83477,0.76005,0.84424,0.50239,1.27905,0.66496,0.81716,0.0006437,0.0006437,0.0006437
139,181.701,1.04934,0.64707,0.84879,0.87796,0.76398,0.85799,0.52815,1.20456,0.65642,0.81339,0.0006338,0.0006338,0.0006338
140,183,1.07252,0.63879,0.81908,0.86212,0.75221,0.8567,0.50782,1.17175,0.67265,0.81474,0.0006239,0.0006239,0.0006239
141,184.248,1.14096,0.67766,0.83293,0.82216,0.78761,0.85275,0.52492,1.18778,0.64371,0.81299,0.000614,0.000614,0.000614
