epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,148.789,1.11657,0.68547,0.83685,0.8297,0.7761,0.8301,0.50333,1.23908,0.69325,0.85506,0.0005447,0.0005447,0.0005447
149,149.723,1.09451,0.67693,0.84492,0.8342,0.75693,0.82808,0.49541,1.28475,0.69297,0.85943,0.0005348,0.0005348,0.0005348
150,150.748,1.11384,0.66756,0.84636,0.84345,0.76991,0.83506,0.4993,1.2512,0.69165,0.85904,0.0005249,0.0005249,0.0005249
151,151.712,1.00895,0.62202,0.82009,0.85768,0.74665,0.83191,0.49338,1.29496,0.69727,0.85313,0.000515,0.000515,0.000515
152,152.707,1.11938,0.67319,0.8435,0.8682,0.74336,0.8254,0.49704,1.22718,0.69921,0.84813,0.0005051,0.0005051,0.0005051
153,153.691,1.09452,0.67139,0.83864,0.84407,0.7665,0.83254,0.50042,1.22421,0.68281,0.85305,0.0004952,0.0004952,0.0004952
154,154.663,1.097,0.66233,0.85253,0.8374,0.75221,0.80698,0.49086,1.23226,0.67528,0.85644,0.0004853,0.0004853,0.0004853
155,155.62,1.10981,0.62443,0.82645,0.85542,0.74336,0.82165,0.48458,1.26465,0.67164,0.86117,0.0004754,0.0004754,0.0004754
156,156.64,1.1174,0.66685,0.85459,0.82755,0.77876,0.82049,0.48915,1.2479,0.6642,0.85788,0.0004655,0.0004655,0.0004655
157,157.625,1.13318,0.6679,0.83945,0.81822,0.75685,0.81702,0.48769,1.24772,0.67072,0.85959,0.0004556,0.0004556,0.0004556
158,158.589,1.11071,0.69178,0.85771,0.80135,0.78541,0.80143,0.48449,1.25268,0.69442,0.85328,0.0004457,0.0004457,0.0004457
159,159.53,1.05674,0.66987,0.83646,0.78367,0.76106,0.80058,0.50551,1.17418,0.66227,0.84534,0.0004358,0.0004358,0.0004358
160,160.445,1.06869,0.70027,0.84759,0.81742,0.76991,0.82508,0.49603,1.27535,0.67222,0.85385,0.0004259,0.0004259,0.0004259
161,161.406,1.07325,0.6617,0.84613,0.85337,0.73451,0.81777,0.49556,1.25321,0.65936,0.85748,0.000416,0.000416,0.000416
162,162.375,1.04195,0.66712,0.85006,0.84023,0.74465,0.80273,0.47672,1.25565,0.68366,0.8648,0.0004061,0.0004061,0.0004061
163,163.329,1.03263,0.6394,0.86221,0.81905,0.72106,0.81267,0.48266,1.23497,0.67894,0.86533,0.0003962,0.0003962,0.0003962
164,164.306,1.13047,0.66735,0.8267,0.81252,0.75221,0.82926,0.50542,1.20461,0.67203,0.84827,0.0003863,0.0003863,0.0003863
165,165.353,1.03556,0.63119,0.8439,0.94037,0.69782,0.83274,0.5144,1.26703,0.69343,0.85562,0.0003764,0.0003764,0.0003764
166,166.404,1.08773,0.66528,0.84867,0.84387,0.76531,0.83022,0.50262,1.23727,0.67645,0.85524,0.0003665,0.0003665,0.0003665
167,167.403,0.98156,0.60791,0.85671,0.89029,0.73451,0.8362,0.50587,1.21114,0.65924,0.85258,0.0003566,0.0003566,0.0003566
168,168.353,1.07289,0.71981,0.84503,0.89443,0.76106,0.84395,0.50886,1.2876,0.667,0.86377,0.0003467,0.0003467,0.0003467
